일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2024/04/30","35300","100","0.28","35350","35450","35200","989","34941950","209215298700","5926779"
"2024/04/29","35200","500","1.44","34700","35600","34700","6878","241747800","208622620800","5926779"
"2024/04/26","34700","150","0.43","34550","34700","34350","2916","100762500","205659231300","5926779"
"2024/04/25","34550","-100","-0.29","34500","34900","34250","2170","74606200","204770214450","5926779"
"2024/04/24","34650","650","1.91","34050","34850","34050","4561","157254850","205362892350","5926779"
"2024/04/23","34000","100","0.29","34000","34100","33800","2414","81995550","201510486000","5926779"
"2024/04/22","33900","-100","-0.29","33800","34100","33450","4380","147886000","200917808100","5926779"
"2024/04/19","34000","-250","-0.73","34400","34550","33050","7942","267141850","201510486000","5926779"
"2024/04/18","34250","200","0.59","34050","34450","34000","7510","256749700","202992180750","5926779"
"2024/04/17","34050","-550","-1.59","34650","34650","33950","7724","263078550","201806824950","5926779"
"2024/04/16","34600","-200","-0.57","34800","34900","33700","6918","236100550","205066553400","5926779"
"2024/04/15","34800","-200","-0.57","34500","34900","34250","2815","96967350","206251909200","5926779"
"2024/04/12","35000","50","0.14","35200","35200","34750","1962","68460850","207437265000","5926779"
"2024/04/11","34950","-150","-0.43","35100","35500","34600","2111","73371250","207140926050","5926779"
"2024/04/09","35100","-200","-0.57","35350","35500","34900","2067","72480000","208029942900","5926779"
"2024/04/08","35300","-250","-0.70","35650","35650","35000","3517","123881250","209215298700","5926779"
"2024/04/05","35550","-50","-0.14","35600","35650","34900","5016","177105650","210696993450","5926779"
"2024/04/04","35600","-900","-2.47","36500","36500","35000","4142","147230600","210993332400","5926779"
"2024/04/03","36500","500","1.39","36000","36700","35350","5039","181922650","216327433500","5926779"
"2024/04/02","36000","-400","-1.10","36050","36350","35450","3357","120435700","213364044000","5926779"
"2024/04/01","36400","-50","-0.14","36550","36550","36150","2023","73544600","215734755600","5926779"
"2024/03/29","36450","-50","-0.14","36500","36950","35950","3367","122183250","216031094550","5926779"
"2024/03/28","36500","-750","-2.01","37200","37200","36400","2064","75705050","216327433500","5926779"
"2024/03/27","37250","1650","4.63","35500","37250","35250","17927","655608250","220772517750","5926779"
"2024/03/26","35600","300","0.85","35150","35750","35150","4405","156686500","210993332400","5926779"
"2024/03/25","35300","-50","-0.14","35350","35500","35050","3886","136847600","209215298700","5926779"
"2024/03/22","35350","-50","-0.14","35150","35500","35000","3499","122823550","209511637650","5926779"
"2024/03/21","35400","-100","-0.28","35500","35700","35100","1490","52589750","209807976600","5926779"
"2024/03/20","35500","350","1.00","35500","35800","35100","3837","135861500","210400654500","5926779"
"2024/03/19","35150","-400","-1.13","35550","35550","34900","2964","104028900","208326281850","5926779"
"2024/03/18","35550","-200","-0.56","35700","35800","35300","2486","88431850","210696993450","5926779"
"2024/03/15","35750","50","0.14","35650","35750","35200","1771","62644450","211882349250","5926779"
"2024/03/14","35700","0","0.00","35700","35750","35000","5449","192085500","211586010300","5926779"
"2024/03/13","35700","-50","-0.14","35900","35900","35200","1929","68350200","211586010300","5926779"
"2024/03/12","35750","-50","-0.14","36000","36000","35300","2414","85914300","211882349250","5926779"
"2024/03/11","35800","-50","-0.14","35800","35850","35450","1424","50649450","212178688200","5926779"
"2024/03/08","35850","-50","-0.14","35900","35900","35450","2969","106024800","212475027150","5926779"
"2024/03/07","35900","-50","-0.14","36050","36050","35300","3505","125167400","212771366100","5926779"
"2024/03/06","35950","-50","-0.14","35950","36200","35450","2045","73097200","213067705050","5926779"
"2024/03/05","36000","-300","-0.83","36200","36400","35750","2409","86893950","213364044000","5926779"
"2024/03/04","36300","0","0.00","36300","36500","36050","5120","186057950","215142077700","5926779"
"2024/02/29","36300","50","0.14","36150","36550","35850","5988","216621200","215142077700","5926779"
"2024/02/28","36250","800","2.26","35800","36250","35200","5264","188749650","214845738750","5926779"
"2024/02/27","35450","-200","-0.56","35850","35850","35150","1492","52697350","210104315550","5926779"
"2024/02/26","35650","-100","-0.28","35750","36000","35350","2491","88741400","211289671350","5926779"
"2024/02/23","35750","50","0.14","35700","35750","35200","1689","60076600","211882349250","5926779"
"2024/02/22","35700","-100","-0.28","36000","36000","35050","2890","103167350","211586010300","5926779"
"2024/02/21","35800","100","0.28","35700","36100","35400","3987","142819700","212178688200","5926779"
"2024/02/20","35700","-100","-0.28","36000","36000","35250","1739","62002600","211586010300","5926779"
"2024/02/19","35800","300","0.85","35550","36000","35400","4103","146608300","212178688200","5926779"
"2024/02/16","35500","250","0.71","35300","35600","35000","1112","39153550","210400654500","5926779"
"2024/02/15","35250","-350","-0.98","35600","35700","35000","4260","149556850","208918959750","5926779"
"2024/02/14","35600","250","0.71","35350","35700","35100","2803","99237400","210993332400","5926779"
"2024/02/13","35350","-1000","-2.75","36350","36350","35200","6262","222236300","209511637650","5926779"
"2024/02/08","36350","-350","-0.95","36300","36500","35950","3916","141644350","215438416650","5926779"
"2024/02/07","36700","0","0.00","36700","36750","36000","4585","166763850","217512789300","5926779"
"2024/02/06","36700","200","0.55","36500","37050","35200","14571","529016950","217512789300","5926779"
"2024/02/05","36500","0","0.00","36700","36700","35900","4749","172173250","216327433500","5926779"
"2024/02/02","36500","700","1.96","35800","37000","35450","13309","484359900","216327433500","5926779"
"2024/02/01","35800","50","0.14","35500","35950","35350","7935","283987900","212178688200","5926779"
"2024/01/31","35750","200","0.56","35550","35900","34950","9589","339277150","211882349250","5926779"
"2024/01/30","35550","-200","-0.56","35750","35750","35000","4140","145766450","210696993450","5926779"
"2024/01/29","35750","-50","-0.14","35200","35850","34900","10186","359653950","211882349250","5926779"
"2024/01/26","35800","1700","4.99","34100","36050","33750","25214","888768500","212178688200","5926779"
"2024/01/25","34100","0","0.00","34150","34150","33500","4709","159348150","202103163900","5926779"
"2024/01/24","34100","150","0.44","33850","34350","33850","4953","168486350","202103163900","5926779"
"2024/01/23","33950","450","1.34","33600","34200","33300","6343","213758550","201214147050","5926779"
"2024/01/22","33500","50","0.15","33550","33750","33100","3401","113360100","198547096500","5926779"
"2024/01/19","33450","350","1.06","33050","33500","33050","3626","120833400","198250757550","5926779"
"2024/01/18","33100","200","0.61","33000","33100","32200","4796","156757100","196176384900","5926779"
"2024/01/17","32900","-500","-1.50","33400","33750","32350","6451","211721100","194991029100","5926779"
"2024/01/16","33400","-400","-1.18","33750","33800","32950","4487","149699150","197954418600","5926779"
"2024/01/15","33800","-100","-0.29","33900","34050","33450","2198","74021000","200325130200","5926779"
"2024/01/12","33900","-150","-0.44","34150","34150","33550","3427","115959150","200917808100","5926779"
"2024/01/11","34050","0","0.00","34100","34100","33750","3701","125560650","201806824950","5926779"
"2024/01/10","34050","-100","-0.29","34250","34500","33800","2774","94453600","201806824950","5926779"
"2024/01/09","34150","200","0.59","34000","34400","33800","3021","102715050","202399502850","5926779"
"2024/01/08","33950","-1250","-3.55","34350","35000","33850","11369","389182500","201214147050","5926779"
"2024/01/05","35200","700","2.03","34500","35200","34050","9807","342059450","208622620800","5926779"
"2024/01/04","34500","-300","-0.86","34600","35100","34350","3530","121862900","204473875500","5926779"
"2024/01/03","34800","-1250","-3.47","35700","35850","34600","10467","366076950","206251909200","5926779"
"2024/01/02","36050","1950","5.72","34200","36150","33950","35645","1263056300","213660382950","5926779"
"2023/12/28","34100","450","1.34","33650","34100","33450","7244","245970150","202103163900","5926779"
"2023/12/27","33650","450","1.36","33200","33800","32800","7969","265186550","199436113350","5926779"
"2023/12/26","33200","-600","-1.78","33800","33950","33200","9630","322655600","196769062800","5926779"
"2023/12/22","33800","500","1.50","33450","34000","33150","3971","133372900","200325130200","5926779"
"2023/12/21","33300","-200","-0.60","33450","33500","32950","4441","147411700","197361740700","5926779"
"2023/12/20","33500","50","0.15","33650","33650","33100","1979","65925050","198547096500","5926779"
"2023/12/19","33450","-250","-0.74","33500","33750","33100","2658","88678950","198250757550","5926779"
"2023/12/18","33700","-200","-0.59","34200","34300","31900","11523","384378100","199732452300","5926779"
"2023/12/15","33900","550","1.65","33500","33950","33400","7884","265965750","200917808100","5926779"
"2023/12/14","33350","50","0.15","33700","33700","32950","5348","177623500","197658079650","5926779"
"2023/12/13","33300","-550","-1.62","34000","34000","33100","4414","147865550","197361740700","5926779"
"2023/12/12","33850","-500","-1.46","34450","34500","33600","9167","310414500","200621469150","5926779"
"2023/12/11","34350","300","0.88","34100","34450","33800","10348","353840750","203584858650","5926779"
"2023/12/08","34050","550","1.64","33550","34550","33400","13720","467799400","201806824950","5926779"
"2023/12/07","33500","350","1.06","33200","34000","33000","19095","642216550","198547096500","5926779"
"2023/12/06","33150","750","2.31","32550","33200","32050","8870","290682550","196472723850","5926779"
"2023/12/05","32400","-100","-0.31","32500","32550","32000","4442","142799000","192027639600","5926779"
"2023/12/04","32500","400","1.25","32300","32500","31800","3760","121214850","192620317500","5926779"
"2023/12/01","32100","100","0.31","32000","32250","31700","6148","197074250","190249605900","5926779"
"2023/11/30","32000","0","0.00","32150","32150","31700","1440","45992500","189656928000","5926779"
"2023/11/29","32000","0","0.00","32050","32050","31650","2704","86206650","189656928000","5926779"
"2023/11/28","32000","-250","-0.78","32250","32250","31750","5267","167814050","189656928000","5926779"
"2023/11/27","32250","200","0.62","32150","32350","31900","4161","133595950","191138622750","5926779"
"2023/11/24","32050","100","0.31","32000","32200","31850","3667","117473050","189953266950","5926779"
"2023/11/23","31950","150","0.47","31800","32000","31600","4410","139888050","189360589050","5926779"
"2023/11/22","31800","0","0.00","31850","31850","31550","1485","47163650","188471572200","5926779"
"2023/11/21","31800","0","0.00","31850","31900","31650","8618","273375000","188471572200","5926779"
"2023/11/20","31800","100","0.32","32050","32100","31100","3792","119835500","188471572200","5926779"
"2023/11/17","31700","-500","-1.55","32250","32250","31550","6285","199828000","187878894300","5926779"
"2023/11/16","32200","0","0.00","32450","32450","31600","3460","111048700","190842283800","5926779"
"2023/11/15","32200","-200","-0.62","32200","32550","31950","13843","445894000","190842283800","5926779"
"2023/11/14","32400","200","0.62","32500","32500","31700","3306","105950250","192027639600","5926779"
"2023/11/13","32200","-150","-0.46","32500","32500","31400","9163","292190400","190842283800","5926779"
"2023/11/10","32350","-650","-1.97","33000","33000","32000","5614","180844600","191731300650","5926779"
"2023/11/09","33000","300","0.92","32800","33200","32450","13399","439694800","195583707000","5926779"
"2023/11/08","32700","400","1.24","32300","33250","32300","17567","575852350","193805673300","5926779"
"2023/11/07","32300","-100","-0.31","32650","32650","32100","6325","204765250","191434961700","5926779"
"2023/11/06","32400","750","2.37","31700","32850","31700","10061","325655800","192027639600","5926779"
"2023/11/03","31650","150","0.48","31500","31750","31250","1242","39240150","187582555350","5926779"
"2023/11/02","31500","100","0.32","31150","31600","31150","1179","37011300","186693538500","5926779"
"2023/11/01","31400","400","1.29","31250","31450","30150","3009","92951650","186100860600","5926779"
"2023/10/31","31000","-300","-0.96","31300","31300","30600","3490","107834350","183730149000","5926779"
"2023/10/30","31300","-50","-0.16","31250","31350","30650","1585","49214950","185508182700","5926779"
"2023/10/27","31350","550","1.79","30800","31350","30000","5784","176744050","185804521650","5926779"
"2023/10/26","30800","50","0.16","30300","30800","30050","6602","200861200","182544793200","5926779"
"2023/10/25","30750","50","0.16","30700","30900","29950","7998","243985100","182248454250","5926779"
"2023/10/24","30700","-250","-0.81","31100","31100","29850","12554","380268700","181952115300","5926779"
"2023/10/23","30950","-100","-0.32","30750","31100","30650","3389","104621000","183433810050","5926779"
"2023/10/20","31050","-550","-1.74","31200","31550","30350","10893","333349750","184026487950","5926779"
"2023/10/19","31600","-650","-2.02","32150","32250","30950","8235","257432700","187286216400","5926779"
"2023/10/18","32250","300","0.94","32200","32300","31950","2655","85164050","191138622750","5926779"
"2023/10/17","31950","-550","-1.69","32500","32550","31700","13307","426611500","189360589050","5926779"
"2023/10/16","32500","-400","-1.22","32700","32950","32100","4214","136796950","192620317500","5926779"
"2023/10/13","32900","-100","-0.30","32700","33050","32500","2474","80997550","194991029100","5926779"
"2023/10/12","33000","300","0.92","32900","33200","32200","5192","170831100","195583707000","5926779"
"2023/10/11","32700","450","1.40","32250","32800","32200","5689","185493750","193805673300","5926779"
"2023/10/10","32250","700","2.22","31450","32250","31200","10343","327553650","191138622750","5926779"
"2023/10/06","31550","200","0.64","31400","31700","31250","5802","182560850","186989877450","5926779"
"2023/10/05","31350","-250","-0.79","31300","31550","31250","1889","59244200","185804521650","5926779"
"2023/10/04","31600","-50","-0.16","31600","31850","31300","3815","120527900","187286216400","5926779"
"2023/09/27","31650","300","0.96","31050","31700","31050","3475","108867600","187582555350","5926779"
"2023/09/26","31350","-150","-0.48","31750","31750","31050","2370","74074950","185804521650","5926779"
"2023/09/25","31500","-650","-2.02","32150","32250","31250","3830","120686350","186693538500","5926779"
"2023/09/22","32150","200","0.63","31600","32200","31600","2069","66124500","190545944850","5926779"
"2023/09/21","31950","-550","-1.69","32400","32550","31650","5263","168314450","189360589050","5926779"
"2023/09/20","32500","50","0.15","32450","32650","32200","2539","82263400","192620317500","5926779"
"2023/09/19","32450","-50","-0.15","32200","32600","32150","1160","37555150","192323978550","5926779"
"2023/09/18","32500","-100","-0.31","32600","32600","31950","5735","184478250","192620317500","5926779"
"2023/09/15","32600","100","0.31","32550","32700","32100","5333","173444100","193212995400","5926779"
"2023/09/14","32500","400","1.25","32000","32550","32000","1449","46928900","192620317500","5926779"
"2023/09/13","32100","-200","-0.62","32250","32300","31900","2634","84438350","190249605900","5926779"
"2023/09/12","32300","-400","-1.22","32650","32750","31500","6464","208464300","191434961700","5926779"
"2023/09/11","32700","-100","-0.30","32800","32800","32100","6442","208392500","193805673300","5926779"
"2023/09/08","32800","200","0.61","32600","32950","32150","4119","134092350","194398351200","5926779"
"2023/09/07","32600","-300","-0.91","32900","32950","32250","3064","99523850","193212995400","5926779"
"2023/09/06","32900","-250","-0.75","33100","33100","32650","5674","185896350","194991029100","5926779"
"2023/09/05","33150","-350","-1.04","33300","33450","32650","9861","324522900","196472723850","5926779"
"2023/09/04","33500","-100","-0.30","33650","33650","32800","6474","215333300","198547096500","5926779"
"2023/09/01","33600","1000","3.07","32600","33650","32150","20164","661050800","199139774400","5926779"
"2023/08/31","32600","0","0.00","32550","32800","31900","6902","222664150","193212995400","5926779"
"2023/08/30","32600","0","0.00","32600","32950","32300","8305","269810150","193212995400","5926779"
"2023/08/29","32600","400","1.24","32750","32900","32200","14743","479584900","193212995400","5926779"
"2023/08/28","32200","200","0.63","31900","32650","31900","5539","178644050","190842283800","5926779"
"2023/08/25","32000","0","0.00","31900","32000","31700","1170","37337950","189656928000","5926779"
"2023/08/24","32000","100","0.31","31900","32200","31600","3850","122912550","189656928000","5926779"
"2023/08/23","31900","50","0.16","31800","32100","31300","3053","97080350","189064250100","5926779"
"2023/08/22","31850","-450","-1.39","32550","32550","31300","3397","107747950","188767911150","5926779"
"2023/08/21","32300","750","2.38","31650","32500","31350","6220","200210400","191434961700","5926779"
"2023/08/18","31550","400","1.28","30400","31650","30400","7372","228946500","186989877450","5926779"
"2023/08/17","31150","50","0.16","30500","31300","30000","15981","487493050","184619165850","5926779"
"2023/08/16","31100","-1300","-4.01","31700","32400","30800","28228","880628150","184322826900","5926779"
"2023/08/14","32400","-250","-0.77","32300","32600","31900","11054","355784250","192027639600","5926779"
"2023/08/11","32650","-200","-0.61","32450","32900","32250","8437","274974050","193509334350","5926779"
"2023/08/10","32850","250","0.77","32300","33150","32300","14379","470916850","194694690150","5926779"
"2023/08/09","32600","-200","-0.61","32800","32800","32250","6147","198890750","193212995400","5926779"
"2023/08/08","32800","-700","-2.09","33500","33500","32450","12619","415163750","194398351200","5926779"
"2023/08/07","33500","250","0.75","32800","33600","32650","8315","277015800","198547096500","5926779"
"2023/08/04","33250","150","0.45","33200","33300","32900","2427","80321700","197065401750","5926779"
"2023/08/03","33100","650","2.00","32200","33150","31950","9129","299088050","196176384900","5926779"
"2023/08/02","32450","-50","-0.15","32300","32600","31950","4184","134832300","192323978550","5926779"
"2023/08/01","32500","750","2.36","31750","32550","31600","6608","213264550","192620317500","5926779"
"2023/07/31","31750","0","0.00","31750","32050","31300","8013","253542350","188175233250","5926779"
"2023/07/28","31750","300","0.95","31800","31900","31400","4997","157817400","188175233250","5926779"
"2023/07/27","31450","1250","4.14","30450","32400","30100","5685","178823000","186397199550","5926779"
"2023/07/26","30200","-950","-3.05","31100","31100","29900","9622","289773150","178988725800","5926779"
"2023/07/25","31150","-750","-2.35","31800","31900","30850","8414","261579500","184619165850","5926779"
"2023/07/24","31900","-700","-2.15","32300","32600","31100","7905","252531500","189064250100","5926779"
"2023/07/21","32600","50","0.15","32550","32950","32350","2209","71946100","193212995400","5926779"
"2023/07/20","32550","50","0.15","32350","32700","32150","1945","63210000","192916656450","5926779"
"2023/07/19","32500","50","0.15","32300","32500","32000","2831","91268350","192620317500","5926779"
"2023/07/18","32450","-950","-2.84","33250","33400","32150","11362","368554050","192323978550","5926779"
"2023/07/17","33400","1100","3.41","32400","33700","32050","12461","413622200","197954418600","5926779"
"2023/07/14","32300","700","2.22","31800","32450","31650","10182","326534200","191434961700","5926779"
"2023/07/13","31600","-400","-1.25","32050","32050","31450","23783","750024300","187286216400","5926779"
"2023/07/12","32000","-300","-0.93","32550","32550","31750","9999","319711450","189656928000","5926779"
"2023/07/11","32300","250","0.78","32350","32400","32100","3320","106932650","191434961700","5926779"
"2023/07/10","32050","-350","-1.08","32700","32700","32000","5359","171911500","189953266950","5926779"
"2023/07/07","32400","-400","-1.22","32800","32800","32050","5112","164830150","192027639600","5926779"
"2023/07/06","32800","-150","-0.46","33050","33050","32250","4368","142111300","194398351200","5926779"
"2023/07/05","32950","50","0.15","32950","33000","32550","4582","150208350","195287368050","5926779"
"2023/07/04","32900","-600","-1.79","33450","33550","32450","15104","494202100","194991029100","5926779"
"2023/07/03","33500","-300","-0.89","33750","34050","33050","14198","475050950","198547096500","5926779"
"2023/06/30","33800","-300","-0.88","34100","34100","33450","3234","108964100","200325130200","5926779"
"2023/06/29","34100","-100","-0.29","34200","34400","33550","2560","86551550","202103163900","5926779"
"2023/06/28","34200","100","0.29","33950","34400","33800","4962","169039900","202695841800","5926779"
"2023/06/27","34100","100","0.29","34000","34150","33550","2349","79549000","202103163900","5926779"
"2023/06/26","34000","550","1.64","32900","34050","32700","13138","435121950","201510486000","5926779"
"2023/06/23","33450","-350","-1.04","34150","34400","32100","12244","406010300","198250757550","5926779"
"2023/06/22","33800","-850","-2.45","34950","36100","33800","33725","1183769350","200325130200","5926779"
"2023/06/21","34650","1200","3.59","33450","35500","33450","31956","1105651400","205362892350","5926779"
"2023/06/20","33450","300","0.90","33150","33450","33100","3141","104433850","198250757550","5926779"
"2023/06/19","33150","0","0.00","33000","33300","32500","12470","409365300","196472723850","5926779"
"2023/06/16","33150","350","1.07","32800","33150","32600","4475","147393500","196472723850","5926779"
"2023/06/15","32800","-350","-1.06","33200","33400","32450","13749","450239150","194398351200","5926779"
"2023/06/14","33150","-900","-2.64","34050","34200","33000","17988","598861800","196472723850","5926779"
"2023/06/13","34050","-450","-1.30","34500","34750","34000","7142","243862300","201806824950","5926779"
"2023/06/12","34500","-200","-0.58","34700","34950","34300","4143","142747200","204473875500","5926779"
"2023/06/09","34700","-100","-0.29","34800","35050","34500","11342","393034750","205659231300","5926779"
"2023/06/08","34800","-200","-0.57","35000","35150","34400","2459","85376250","206251909200","5926779"
"2023/06/07","35000","400","1.16","34750","35150","34650","3207","112095950","207437265000","5926779"
"2023/06/05","34600","0","0.00","34900","35200","34350","11566","399701950","205066553400","5926779"
"2023/06/02","34600","-300","-0.86","35200","35200","34450","5464","188814350","205066553400","5926779"
"2023/06/01","34900","-100","-0.29","35300","35300","34700","4214","146852850","206844587100","5926779"
"2023/05/31","35000","400","1.16","34600","35250","34550","4993","174768050","207437265000","5926779"
"2023/05/30","34600","150","0.44","34450","34650","34000","6200","212824050","205066553400","5926779"
"2023/05/26","34450","-500","-1.43","34950","34950","34150","11747","405148350","204177536550","5926779"
"2023/05/25","34950","0","0.00","35100","35200","34800","4047","141423050","207140926050","5926779"
"2023/05/24","34950","-650","-1.83","35600","35600","34800","9279","325254600","207140926050","5926779"
"2023/05/23","35600","-50","-0.14","35700","35700","35350","7040","249830050","210993332400","5926779"
"2023/05/22","35650","100","0.28","35750","35750","35100","7985","282154600","211289671350","5926779"
"2023/05/19","35550","550","1.57","35250","35700","34950","8775","310934600","210696993450","5926779"
"2023/05/18","35000","-350","-0.99","35350","35600","34900","8588","302479000","207437265000","5926779"
"2023/05/17","35350","0","0.00","35100","35350","34950","2682","94461100","209511637650","5926779"
"2023/05/16","35350","-650","-1.81","36000","36050","34850","7770","273807900","209511637650","5926779"
"2023/05/15","36000","450","1.27","35700","36000","35350","4412","157706150","213364044000","5926779"
"2023/05/12","35550","-50","-0.14","35700","35800","35050","2481","87425700","210696993450","5926779"
"2023/05/11","35600","-50","-0.14","35650","35850","35450","4076","144996250","210993332400","5926779"
"2023/05/10","35650","50","0.14","35350","35700","35050","10606","373505200","211289671350","5926779"
"2023/05/09","35600","150","0.42","35600","35700","35150","4677","165971900","210993332400","5926779"
"2023/05/08","35450","-600","-1.66","36200","36200","35400","10598","377601550","210104315550","5926779"
"2023/05/04","36050","300","0.84","35550","36100","35500","6316","225389100","213660382950","5926779"
"2023/05/03","35750","-100","-0.28","35900","36150","35700","11381","407974850","211882349250","5926779"
"2023/05/02","35850","-650","-1.78","36500","36500","35200","16307","583349450","212475027150","5926779"
"2023/04/28","36500","-500","-1.35","37150","37150","35500","20512","738977250","216327433500","5926779"
"2023/04/27","37000","-1450","-3.77","38650","38650","36700","25324","944279300","219290823000","5926779"
"2023/04/26","38450","350","0.92","38300","38600","37950","3628","138456350","227884652550","5926779"
"2023/04/25","38100","-900","-2.31","39450","39450","37600","7266","276646350","225810279900","5926779"
"2023/04/24","39000","-750","-1.89","39700","39700","38400","13647","529657550","231144381000","5926779"
"2023/04/21","39750","-250","-0.63","40000","40500","39350","7269","288387850","235589465250","5926779"
"2023/04/20","40000","-1500","-3.61","41650","41650","39900","12496","505804400","237071160000","5926779"
"2023/04/19","41500","200","0.48","41100","41750","41100","9166","379053450","245961328500","5926779"
"2023/04/18","41300","400","0.98","40900","41400","40750","4131","169382550","244775972700","5926779"
"2023/04/17","40900","100","0.25","40800","40950","40150","7212","292081600","242405261100","5926779"
"2023/04/14","40800","150","0.37","41100","41400","40400","13022","531826900","241812583200","5926779"
"2023/04/13","40650","-50","-0.12","40700","40800","39700","12411","498672400","240923566350","5926779"
"2023/04/12","40700","200","0.49","40250","40700","40000","8193","330608300","241219905300","5926779"
"2023/04/11","40500","150","0.37","40350","40750","39600","17697","707753900","240034549500","5926779"
"2023/04/10","40350","-1150","-2.77","41450","41500","40250","11276","458374900","239145532650","5926779"
"2023/04/07","41500","650","1.59","40850","41700","40400","11656","477001000","245961328500","5926779"
"2023/04/06","40850","-850","-2.04","41400","41400","40200","15049","612385100","242108922150","5926779"
"2023/04/05","41700","0","0.00","41300","41700","40700","18484","759195550","247146684300","5926779"
"2023/04/04","41700","550","1.34","41000","42100","40850","14155","588599800","247146684300","5926779"
"2023/04/03","41150","-700","-1.67","41900","41950","40150","15798","647328600","243886955850","5926779"
"2023/03/31","41850","350","0.84","41500","42250","41100","21851","911165050","248035701150","5926779"
"2023/03/30","41500","-1700","-3.94","43050","43150","41400","46368","1944074800","245961328500","5926779"
"2023/03/29","43200","3900","9.92","41000","46150","40800","238424","10459729600","256036852800","5926779"
"2023/03/28","39300","1500","3.97","37800","39300","37550","16642","640584000","232922414700","5926779"
"2023/03/27","37800","-700","-1.82","38500","38600","37500","10525","397742350","224032246200","5926779"
"2023/03/24","38500","-200","-0.52","38400","38750","37850","15855","605903150","228180991500","5926779"
"2023/03/23","38700","700","1.84","37700","39150","37700","16781","648630800","229366347300","5926779"
"2023/03/22","38000","350","0.93","37650","38050","37400","7589","285579050","225217602000","5926779"
"2023/03/21","37650","-300","-0.79","38300","38300","37250","11558","434288850","223143229350","5926779"
"2023/03/20","37950","1150","3.13","36950","39100","36850","18289","688940250","224921263050","5926779"
"2023/03/17","36800","150","0.41","36650","36800","36250","5780","211044800","218105467200","5926779"
"2023/03/16","36650","-350","-0.95","37000","37000","36050","7940","288672650","217216450350","5926779"
"2023/03/15","37000","300","0.82","37000","37800","36450","16207","601366750","219290823000","5926779"
"2023/03/14","36700","-1700","-4.43","38450","38450","36000","22903","847253550","217512789300","5926779"
"2023/03/13","38400","800","2.13","37300","38400","37050","24600","926549650","227588313600","5926779"
"2023/03/10","37600","200","0.53","37400","38200","37300","12415","467091800","222846890400","5926779"
"2023/03/09","37400","-250","-0.66","37750","37900","37100","9020","337757600","221661534600","5926779"
"2023/03/08","37650","-50","-0.13","37700","37950","37050","10742","402564650","223143229350","5926779"
"2023/03/07","37700","-300","-0.79","38000","38000","37450","9950","373806150","223439568300","5926779"
"2023/03/06","38000","-400","-1.04","38400","38400","37500","19440","737040350","225217602000","5926779"
"2023/03/03","38400","-950","-2.41","39200","39500","38050","9845","378048250","227588313600","5926779"
"2023/03/02","39350","450","1.16","38950","40050","38900","18108","712461700","233218753650","5926779"
"2023/02/28","38900","1200","3.18","37800","38950","37750","23243","896964350","230551703100","5926779"
"2023/02/27","37700","-250","-0.66","37900","38250","37500","9630","364818400","223439568300","5926779"
"2023/02/24","37950","-500","-1.30","38450","38600","37650","10979","415726250","224921263050","5926779"
"2023/02/23","38450","-350","-0.90","38800","38800","38050","7283","279993800","227884652550","5926779"
"2023/02/22","38800","-200","-0.51","39000","39000","38000","6737","257755550","229959025200","5926779"
"2023/02/21","39000","0","0.00","39100","39800","38550","6671","260794800","231144381000","5926779"
"2023/02/20","39000","50","0.13","38950","39050","38500","5062","196348150","231144381000","5926779"
"2023/02/17","38950","650","1.70","38300","39250","37750","19131","738869850","230848042050","5926779"
"2023/02/16","38300","500","1.32","37900","38300","37800","11481","435714350","226995635700","5926779"
"2023/02/15","37800","-1050","-2.70","38500","39000","37550","7400","280089950","224032246200","5926779"
"2023/02/14","38850","-50","-0.13","38900","39050","38000","10726","412527300","230255364150","5926779"
"2023/02/13","38900","-900","-2.26","39800","39800","38250","11150","431725150","230551703100","5926779"
"2023/02/10","39800","-200","-0.50","39950","39950","39000","6688","264291800","235885804200","5926779"
"2023/02/09","40000","0","0.00","40300","40300","39250","9327","370803550","237071160000","5926779"
"2023/02/08","40000","-700","-1.72","40750","41100","40000","10285","415497700","237071160000","5926779"
"2023/02/07","40700","900","2.26","40050","40700","39250","24384","976229950","241219905300","5926779"
"2023/02/06","39800","2200","5.85","37600","40100","37400","43206","1701837300","235885804200","5926779"
"2023/02/03","37600","-300","-0.79","37900","38400","37000","15385","575026550","222846890400","5926779"
"2023/02/02","37900","-200","-0.52","38250","38300","37300","16180","608822050","224624924100","5926779"
"2023/02/01","38100","550","1.46","37500","38150","37500","5636","213884350","225810279900","5926779"
"2023/01/31","37550","-400","-1.05","37800","39000","37350","8991","340810100","222550551450","5926779"
"2023/01/30","37950","-1100","-2.82","39000","39000","37650","8121","308777800","224921263050","5926779"
"2023/01/27","39050","-400","-1.01","39500","40250","38500","12928","506454200","231440719950","5926779"
"2023/01/26","39450","1700","4.50","38000","39650","37950","22317","869666300","233811431550","5926779"
"2023/01/25","37750","-400","-1.05","38150","38550","37750","16642","634325150","223735907250","5926779"
"2023/01/20","38150","50","0.13","38100","38450","37500","4594","174477550","226106618850","5926779"
"2023/01/19","38100","250","0.66","37550","38200","37300","4748","178842750","225810279900","5926779"
"2023/01/18","37850","100","0.26","37550","37900","36900","8348","310673700","224328585150","5926779"
"2023/01/17","37750","-700","-1.82","38450","38450","37250","2749","103501950","223735907250","5926779"
